"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
-0.00101986;12.51;3.60211;0.00146922
-0.0010036;12.53;3.61285;0.00155934
-0.000991629;12.55;3.6235;0.000687681
-0.00098759;12.56;3.62881;0.000833593
-0.000983092;12.57;3.63406;0.000880323
-0.00096799;12.6;3.64813;0.00126656
-0.000947556;12.63;3.66287;0.00150605
-0.000933115;12.65;3.67355;0.00119802
-0.000922245;12.67;3.68405;0.000872813
-0.000914799;12.69;3.6943;0.000579558
-0.000900555;12.72;3.70807;0.00149032
-0.000877599;12.75;3.72339;0.00150653
-0.000864353;12.77;3.7341;0.00096675
-0.000859929;12.78;3.73935;0.000718794
-0.000856281;12.79;3.74454;0.000687562
-0.000841753;12.82;3.75879;0.0013512
-0.000817825;12.85;3.7731;0.0019924
-0.000798439;12.87;3.78387;0.00160664
-0.000790594;12.88;3.78912;0.00138252
-0.000783444;12.89;3.79428;0.00139012
-0.000770181;12.91;3.80447;0.00121226
-0.000751559;12.94;3.8183;0.00148191
-0.000730439;12.97;3.83328;0.00133695
-0.000717428;12.99;3.84384;0.00112762
-0.000705956;13.01;3.85416;0.00109663
-0.000693394;13.03;3.86416;0.00141325
-0.000670276;13.06;3.87787;0.00196113
-0.000652973;13.08;3.88803;0.00144424
-0.000640078;13.1;3.89853;0.00101223
-0.000629988;13.12;3.90881;0.000950037
-0.000615187;13.15;3.92334;0.00108784
-0.000593304;13.18;3.93713;0.00208491
-0.000573399;13.2;3.94778;0.0016529
-0.000557515;13.22;3.95843;0.00132984
-0.000544858;13.24;3.9689;0.00108856
-0.000527972;13.27;3.98324;0.00126594
-0.000505266;13.3;3.99798;0.00181502
-0.000496543;13.31;4.00339;0.00141448
-0.00048901;13.32;4.00879;0.0013749
-0.00047599;13.34;4.01922;0.00112003
-0.000465036;13.36;4.02936;0.00104231
-0.000444594;13.39;4.04315;0.00192159
-0.00042498;13.41;4.05319;0.00198549
-0.000415371;13.42;4.05856;0.00159258
-0.000406655;13.43;4.06393;0.00165266
-0.000392202;13.45;4.07416;0.00117487
-0.000379563;13.47;4.08435;0.00130504
-0.000357523;13.5;4.09814;0.0018906
-0.000329133;13.53;4.1134;0.00183052
-0.000310614;13.55;4.12408;0.00163716
-0.000296444;13.57;4.13428;0.00114316
-0.000276379;13.6;4.14871;0.00163692
-0.000249245;13.63;4.16302;0.00215477
-0.000229745;13.65;4.17358;0.00153869
-0.00021546;13.67;4.18402;0.00119871
-0.000203139;13.69;4.19427;0.00120443
-0.000181083;13.72;4.20819;0.00196546
-0.000161771;13.74;4.21774;0.002078
-0.000151128;13.75;4.22299;0.00197738
-0.000133031;13.77;4.23373;0.00139183
-0.000120438;13.79;4.24408;0.00104278
-0.000102152;13.82;4.2586;0.0014748
-7.67652e-005;13.85;4.27225;0.00224727
-5.38759e-005;13.87;4.28293;0.00203866
-3.6048e-005;13.89;4.29364;0.00129002
-2.31841e-005;13.91;4.30401;0.00118953
-2.84052e-006;13.94;4.31817;0.00168383
5.88552e-006;13.95;4.32266;0.00220644
2.65635e-005;13.97;4.33273;0.00190008
4.61159e-005;13.99;4.3436;0.00169933
6.24069e-005;14.01;4.35406;0.00141334
7.60731e-005;14.03;4.36438;0.00123644
0.000100141;14.06;4.37829;0.00222254
0.000133272;14.09;4.3934;0.00216389
0.000153011;14.11;4.40402;0.00155353
