"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
-0.0118329;15.61;5.15838;-0.000440383
-0.0118328;15.63;5.16811;0.000107979
-0.0118329;15.64;5.17345;-0.000191474
-0.0118375;15.66;5.18407;-0.000648284
-0.0118464;15.68;5.19445;-0.00106409
-0.011859;15.7101;5.20907;-0.00065771
-0.0118587;15.74;5.22268;0.000169602
-0.011859;15.76;5.23333;-0.000383052
-0.0118649;15.78;5.24373;-0.000663909
-0.0118718;15.8;5.25393;-0.000687751
-0.0118786;15.83;5.26799;-0.000278387
-0.0118784;15.85;5.27721;0.000131217
-0.0118787;15.86;5.28225;-7.0662e-006
-0.011882;15.88;5.29317;-0.0005869
-0.0118905;15.9;5.30385;-0.00101129
-0.0119;15.92;5.31398;-0.000849637
-0.0119;15.95;5.32784;3.06039e-005
-0.0119;15.98;5.34304;-0.000131401
-0.0119091;16;5.35384;-0.000787529
-0.0119169;16.0201;5.36416;-0.000725884
-0.0119254;16.05;5.37868;-0.000440736
-0.0119265;16.06;5.38323;-4.01924e-005
-0.011925;16.08;5.39296;0.000339638
-0.0119227;16.1;5.4038;7.64241e-005
-0.0119228;16.12;5.41436;-0.000501503
-0.0119287;16.14;5.42467;-0.000610043
-0.0119287;16.17;5.43847;6.80198e-005
-0.0119281;16.2;5.45333;8.89201e-006
-0.0119281;16.22;5.46401;-0.000453163
-0.0119354;16.24;5.47439;-0.00069492
-0.0119433;16.2701;5.48897;-0.000395227
-0.0119425;16.3;5.50298;0.000278067
-0.0119404;16.32;5.51345;0.00012381
-0.0119405;16.34;5.5241;-0.000562836
-0.0119483;16.36;5.53441;-0.000817467
-0.0119538;16.38;5.54409;-0.000317741
-0.0119546;16.39;5.54848;-5.45273e-005
-0.0119531;16.42;5.56279;0.000255417
-0.0119544;16.44;5.57341;-8.27412e-006
-0.0119569;16.4601;5.58373;-0.000463177
-0.0119623;16.48;5.59389;-0.000594665
-0.0119656;16.49;5.59859;-0.000802566
-0.0119652;16.51;5.60747;0.000315141
-0.0119607;16.54;5.62264;0.000278216
-0.0119612;16.56;5.63347;-0.000485678
-0.011969;16.58;5.644;-0.000894446
-0.0119746;16.6;5.65395;-0.000226874
-0.0119754;16.61;5.6585;-0.000154872
-0.0119753;16.64;5.67293;7.78248e-005
-0.0119753;16.66;5.68361;-0.000308179
